# Created by Octave 3.2.4, Fri Aug 26 11:09:19 2016 CEST <strawlab@flycube5>
# name: corresp
# type: matrix
# rows: 307
# columns: 7
 -0.228793762715575 -0.7460792642652665 -1.343912610133953 1 144.53334 287.44446 1
 -0.2290163189333488 -0.7482046470776081 -1.344323706363456 1 144.47826 287.17392 1
 -0.2287181157357689 -0.7486430600251756 -1.34483987989125 1 144.40425 287.23404 1
 -0.231820364352133 -0.7515497886459634 -1.345878696528247 1 143.88235 286.56863 1
 -0.2394562924827811 -0.7547869402374426 -1.346658202379062 1 142.59091 285 1
 -0.2431537107156174 -0.7543623675952625 -1.346058334420546 1 142.2766 284.25531 1
 -0.2567645711247253 -0.7610501367877351 -1.348195619537807 1 140.0204 281.36734 1
 -0.2685263459543062 -0.7633831371235482 -1.348206920418134 1 138.47728 279 1
 -0.272590655646526 -0.7673570640932748 -1.349006875646935 1 137.57143 278 1
 -0.2818865373807519 -0.7704656522459195 -1.346104576570147 1 137.01923 275.59616 1
 -0.3029613464877715 -0.7572712776502432 -1.320480426535898 1 140.48889 271 1
 -0.3137109193601662 -0.7499615594716791 -1.31041946668817 1 141.56818 269.18182 1
 -0.3247379298159838 -0.7414835063735065 -1.299254656721103 1 142.90196 267.27451 1
 -0.3326816185236226 -0.7339946401930622 -1.289008588896871 1 144.4762 266 1
 -0.335971389072968 -0.7303182168270397 -1.285334763253229 1 144.89362 265.68085 1
 -0.3407073408393818 -0.7262544226564647 -1.27867500065167 1 145.71428 264.83334 1
 -0.3387654271511363 -0.7227657071900797 -1.279720084352462 1 145.93478 265.52173 1
 -0.3395409900268239 -0.7103139171374828 -1.276025182446988 1 147 267 1
 -0.3375905791843719 -0.6997819744446842 -1.272603445840678 1 148.34091 268.29544 1
 -0.3443157882858728 -0.7134809581245318 -1.27629056332727 1 146.38095 265.80951 1
 -0.3702550907968194 -0.74460706419286 -1.277364623452814 1 142.125 257.47916 1
 -0.3976753899940598 -0.77775648066102 -1.283551433333193 1 136.59525 249.19048 1
 -0.4288130958471111 -0.8090365404157662 -1.289050364462634 1 131.04347 240.43478 1
