# Created by Octave 3.2.4, Fri Aug 26 11:09:19 2016 CEST <strawlab@flycube5>
# name: corresp
# type: matrix
# rows: 353
# columns: 7
 -0.228793762715575 -0.7460792642652665 -1.343912610133953 1 161 82 1
 -0.231820364352133 -0.7515497886459634 -1.345878696528247 1 161 81 1
 -0.2431537107156174 -0.7543623675952625 -1.346058334420546 1 162 80 1
 -0.272590655646526 -0.7673570640932748 -1.349006875646935 1 163 77 1
 -0.3326816185236226 -0.7339946401930622 -1.289008588896871 1 173 77 1
 -0.3387654271511363 -0.7227657071900797 -1.279720084352462 1 175 78 1
 -0.3395409900268239 -0.7103139171374828 -1.276025182446988 1 175.54546 79 1
 -0.3375905791843719 -0.6997819744446842 -1.272603445840678 1 176 80 1
 -0.3702550907968194 -0.74460706419286 -1.277364623452814 1 177 74 1
 -0.4903101253103568 -0.8596244186953791 -1.292217047487435 1 181 56 1
 -0.54760421486057 -0.8786840366446305 -1.281362967546788 1 186 51 1
 -0.5712349643079838 -0.8848627791596794 -1.27765652549863 1 188 49 1
 -0.6598269464593861 -0.9350259997058722 -1.21760860325522 1 197 40 1
 -0.7643878065084482 -0.9935957910938726 -1.109445750493872 1 210 30 1
 -0.7861557732991654 -1.005770654793635 -1.082350109260139 1 213 28 1
 -0.8252025473352145 -1.044257600027715 -1.04807402031025 1 217 22 1
 -0.8404771559042905 -1.058234977190568 -1.030210859116467 1 219 20 1
 -0.8599921490229433 -1.079727798597572 -1.01148449431927 1 221 17 1
 -0.8823264678553245 -1.096175747943838 -0.9830465343830225 1 224.41667 15 1
 -0.8969612589700887 -1.096901569235199 -0.9553802281482439 1 227.5 14 1
 -0.916886701631269 -1.107268394681401 -0.9269625164097947 1 231 12 1
 -0.9303851812847607 -1.115569920850564 -0.9063267425469501 1 233 11 1
 -0.9486584951921747 -1.123091254914028 -0.8815949379643326 1 236 9 1
 -0.9705381373696943 -1.137998744252657 -0.8489518555902374 1 240 7 1
 -1.018810988220355 -1.157278830858398 -0.7656758069737363 1 249.54546 3 1
 -1.032203665674043 -1.167814709863165 -0.7442948083895286 1 252 2 1
 -1.041498070879475 -1.164381851635038 -0.7177181160448584 1 255 2 1
 -1.058004533029025 -1.159372602352173 -0.6787202446458439 1 259.61539 2 1
 -1.068111834877976 -1.156856025385322 -0.6542130672137971 1 262.60001 2 1
 -1.078379935308405 -1.151570867426974 -0.6312367451393098 1 265.53333 2 1
 -1.094475493228771 -1.157803013687078 -0.5910137988103111 1 270 1 1
 -1.099415004913419 -1.150218957564321 -0.5698573777266803 1 272.46155 2 1
 -1.105679775873315 -1.147460200456479 -0.5459622254129994 1 275.29413 2 1
 -1.107389256057102 -1.138162557694518 -0.52991442581662 1 277 3 1
 -1.114894372079258 -1.145317899486525 -0.510062295351538 1 279 2 1
 -1.115050844706785 -1.137120881612034 -0.4974291139302102 1 280.38461 3 1
 -1.114510106854592 -1.130132099447291 -0.4913802360504343 1 281 4 1
 -1.120508778764342 -1.126016096714625 -0.4633889630020268 1 284 5 1
 -1.123778877956079 -1.128090134070839 -0.443275967748944 1 286 4.5384617 1
 -1.125875638562796 -1.127113275073287 -0.4238070935347861 1 288 5 1
 -1.12583092086504 -1.126816858446991 -0.4059486508752838 1 289.46667 5 1
 -1.128423673130236 -1.13686809587986 -0.3750643616839595 1 292 4 1
 -1.125473315302845 -1.137251514656247 -0.364583837487892 1 293 4.5454545 1
 -1.124927869787163 -1.137227101308841 -0.3523991835739022 1 294 5 1
 -1.121570908805625 -1.132730114373705 -0.3401222354907206 1 295 6 1
 -1.125105973038342 -1.140702987413071 -0.3112900716760904 1 297.38889 5 1
 -1.123126459401335 -1.136531083928168 -0.2988284217028049 1 298.41177 6 1
 -1.129137377952308 -1.143138939697685 -0.2812522625908325 1 300.41177 5 1
 -1.126759546326488 -1.141953584624948 -0.2566689808415601 1 302.53333 6 1
 -1.129088727856878 -1.138157300411226 -0.237059265141608 1 304.73685 6.3684211 1
 -1.129563579451085 -1.142456669087485 -0.2088064895474732 1 307.35715 6 1
 -1.128211731262428 -1.1318787220306 -0.1826605830833732 1 310 8 1
 -1.130661679835278 -1.134833716215575 -0.1575410420054772 1 312.47369 8 1
 -1.131238284107187 -1.130088303756858 -0.1355534362492103 1 315 9 1
 -1.131694761201966 -1.124382478825734 -0.1040164259807777 1 318.35294 10 1
 -1.132576558556283 -1.116302149820273 -0.07498003100160577 1 321.5 12 1
 -1.134310585790463 -1.112220931602283 -0.04951829910023384 1 324.35001 12.75 1
 -1.144277267390295 -1.132965230869296 -0.01797061640507305 1 328 10 1
 -1.153896902484396 -1.147647187295694 0.02070548456214328 1 332.57144 8.571428299999999 1
 -1.158394145816168 -1.156917256047175 0.05977543161980796 1 336.73685 8 1
 -1.160995601629519 -1.158930893771945 0.08146779047390439 1 339.38095 8 1
 -1.161599888497219 -1.157241305407028 0.09754022832254355 1 341.33334 8.666667 1
 -1.157951745622962 -1.146674016347411 0.1181015061995984 1 343.47369 10.736842 1
 -1.157889335425176 -1.145504520332017 0.1571792334789442 1 348 12 1
 -1.157788072950575 -1.146431822303579 0.1974215797804567 1 352.30435 12.565217 1
 -1.158386347317129 -1.14593392965585 0.2244509407437975 1 355.57144 13.214286 1
 -1.157846208210465 -1.140255026299094 0.2413089317349642 1 357.625 14.291667 1
 -1.162788153739099 -1.147588944070605 0.2620192367146922 1 360.25925 13.740741 1
 -1.167477870758143 -1.154924739751392 0.2838578493068372 1 363.21738 13 1
 -1.165790638689013 -1.145436874081858 0.3003043550385369 1 365.31818 15 1
 -1.174563824807346 -1.155619957712738 0.3340654097678565 1 369.95999 14 1
 -1.178487028941295 -1.157646068917444 0.3619587318916539 1 373.5625 14.21875 1
 -1.181595103169293 -1.160855343859813 0.3850315095957811 1 376.60715 14.25 1
 -1.185371342150436 -1.166586205226591 0.4120358472637888 1 380.26923 14 1
 -1.188923844784656 -1.171228873546417 0.4366577938562109 1 383.65384 14.192307 1
 -1.190163027095729 -1.171191481218891 0.459969728829092 1 386.72 14.4 1
 -1.188884303274748 -1.165062729093267 0.4812052205812066 1 389.37036 16 1
 -1.191687647304909 -1.164315201869563 0.5192882024468525 1 394.59375 17.21875 1
 -1.194316108238804 -1.163420349024844 0.5598616268342976 1 400.23334 18.466667 1
 -1.198709436333249 -1.167953062073418 0.6013947528591732 1 406.4375 19.1875 1
 -1.198863836640863 -1.167868173506144 0.6179552212674188 1 408.48486 19.484848 1
 -1.200310379436293 -1.168586583052201 0.6427840810044717 1 412.125 20.325001 1
 -1.202183206790581 -1.172360608146379 0.6747510432731997 1 416.6875 20.8125 1
 -1.202204952345381 -1.172168611449817 0.7074252803505157 1 421.2258 22.161291 1
 -1.202868747245649 -1.176528787528879 0.735689616932894 1 425.20001 22.5 1
 -1.201983057622046 -1.174849771581805 0.7661206796520246 1 429.5 24.15625 1
 -1.202252596286422 -1.17742134125018 0.7943848627403355 1 433.46429 24.75 1
 -1.206533699224045 -1.191530033183159 0.8412481510119684 1 440.5946 24.270269 1
 -1.208714142466779 -1.201113062925264 0.8843337600884451 1 447.24243 24.575758 1
 -1.206986792031178 -1.197166861947731 0.9176576683101769 1 452.21213 26.727272 1
 -1.206245182340732 -1.193384349745446 0.9593117474894504 1 458.5 29.210526 1
 -1.207069728499758 -1.199330254376886 1.006133464471303 1 465.89743 30.487179 1
 -1.207822690092427 -1.209281334864007 1.055571099180562 1 473.80487 31.390244 1
 -1.207594622703368 -1.215163172244388 1.09507684402842 1 480.02631 32.526318 1
 -1.205188649258736 -1.208443394422119 1.127721659550323 1 485.29269 35.414635 1
 -1.202985511513091 -1.197988648218673 1.163782980976887 1 491 39.222221 1
 -1.201813670760777 -1.192303298931593 1.19880920636487 1 496.90698 42.162792 1
 -1.20260490131168 -1.191258890020886 1.223411541780429 1 500.93478 43.695652 1
 -1.207843021414171 -1.208828367533925 1.255936356052866 1 506.84784 42.391304 1
 -1.203231704533243 -1.204129076748636 1.300921379423507 1 514.1842 46.236843 1
