# Created by Octave 3.2.4, Fri Aug 26 11:09:19 2016 CEST <strawlab@flycube5>
# name: R
# type: matrix
# rows: 15
# columns: 3
 -0.6697280400376475 0.2012059418328045 0.7148290154704864
 -0.6815461615946191 -0.5487850077700368 -0.4840762800039697
 0.2948884229720996 -0.8113884299261449 0.5046678450020503
 0.7677606732593509 -0.1171328271257489 -0.6299392426304917
 0.2810024485389145 -0.8220027063665866 0.4953273408980583
 -0.5758308540808514 -0.5573073223415749 -0.5981867400343985
 0.6687782324998112 -0.116788045090786 0.7342317265402667
 -0.6167401415851809 -0.6386464430604644 0.4601763993554085
 0.4151713784594497 -0.7605861379818133 -0.4991407148470163
 -0.03420103768965703 -0.02240306491615094 0.999163846275131
 -0.9928677506250222 0.1150097511039297 -0.03140679735059058
 -0.1142099767522942 -0.9931117056169337 -0.02617673350258872
 -0.6744378024175618 -0.01236935675330001 -0.7382280472074195
 0.5228213674833191 -0.7140021426359132 -0.4656809616187862
 -0.5213362335125409 -0.7000342415373944 0.488017000013445
